(color) Black and White(color) Color(color) num_critic_for_reviews director_facebook_likes actor_3_facebook_likes actor_1_facebook_likes gross Action(genres) Adventure(genres) Animation(genres) Biography(genres) Comedy(genres) Crime(genres) Documentary(genres) Drama(genres) Family(genres) Fantasy(genres) History(genres) Horror(genres) Music(genres) Musical(genres) Mystery(genres) Romance(genres) Sci-Fi(genres) Sport(genres) Thriller(genres) War(genres) Western(genres) num_voted_users cast_total_facebook_likes num_user_for_reviews (language) Cantonese(language) English(language) French(language) German(language) Hindi(language) Italian(language) Japanese(language) Mandarin(language) Russian(language) Spanish(language) Canada(country) France(country) UK(country) USA(country) (content_rating) Approved(content_rating) G(content_rating) Not Rated(content_rating) PG(content_rating) PG-13(content_rating) R(content_rating) Unrated(content_rating) budget title_year actor_2_facebook_likes movie_facebook_likes imdb_score
0 0 1 436 258 326 16000 116593191 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 223393 17657 550 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 200000000 0 0 1 368 24000 56
0 0 1 453 125 721 15000 414984497 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 544884 19085 733 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 200000000 0 1 0 1000 30000 83
0 0 1 422 368 988 23000 125320003 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 286095 27468 974 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 200000000 0 1 0 3000 0 66
0 0 1 424 0 14000 26000 350034110 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 278232 79150 657 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 190000000 0 0 1 23000 94000 72
0 0 1 654 395 1000 17000 202351611 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 465019 32392 995 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 190000000 0 0 1 11000 129000 70
0 0 1 539 0 20000 34000 233914986 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 514125 91434 752 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 200000000 0 0 1 22000 82000 80
0 0 1 590 14000 928 19000 228756232 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 395573 21411 1171 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 190000000 0 0 1 981 92000 78
0 0 1 338 0 140 979 65171860 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 106416 1766 205 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 195000000 0 0 1 557 22000 63
0 0 1 490 1000 77 29000 144812796 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 362912 29770 753 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 105000000 0 0 1 509 115000 73
0 0 1 306 179 236 15000 90755643 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 222403 16149 453 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 200000000 0 1 0 567 23000 66
0 0 1 575 0 919 16000 101785482 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 381148 19166 1106 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 190000000 0 0 1 968 83000 70
0 0 1 428 0 581 894 352358779 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 326180 2593 899 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 195000000 0 0 1 829 46000 63
0 0 1 470 14000 1000 11000 317011114 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 333847 14959 2054 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 185000000 0 1 0 1000 5000 62
0 0 1 298 113 113 275 123070338 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 62836 696 345 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 150 20000 68
0 0 1 488 56 838 2000 237282182 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 273556 5005 428 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 185000000 0 0 1 1000 39000 72
0 0 1 322 681 105 998 130468626 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 53607 1327 432 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 185000000 0 0 1 119 30000 75
0 0 1 421 475 522 1000 223806889 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 718837 2975 1043 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 180000000 0 1 0 729 16000 84
0 0 1 162 420 173 268 140080850 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 121084 1125 221 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 140000000 0 1 0 268 0 62
0 0 1 367 776 310 1000 166112167 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 283418 2144 1055 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 200000000 0 1 0 468 13000 58
0 0 1 240 0 10000 18000 137850096 0 0 1 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 72809 48878 249 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 200000000 0 1 0 14000 0 68
0 0 1 384 0 13000 17000 47375327 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 139593 47334 720 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 176000000 0 0 1 15000 44000 54
0 0 1 248 282 103 11000 124051759 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 42372 21175 239 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 180000000 0 0 1 10000 29000 66
0 0 1 284 80 82 1000 291709845 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 286506 1317 1463 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 180000000 0 1 0 190 0 69
0 0 1 396 0 1000 34000 154985087 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 148379 49684 622 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 178000000 0 0 1 13000 54000 73
0 0 1 645 22000 11000 23000 533316061 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1676169 57802 4667 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 185000000 0 1 0 13000 37000 90
0 0 1 408 0 262 1000 292979556 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 665575 2635 704 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 175000000 0 1 0 848 27000 83
0 0 1 219 11 459 1000 198332128 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 114553 2579 187 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 175000000 0 1 0 973 0 65
0 0 1 486 4000 4000 21000 318298180 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 696338 39252 1055 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 140000000 0 1 0 12000 10000 79
0 0 1 682 17000 1000 17000 73820094 0 1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 245333 36017 678 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 170000000 0 0 1 16000 42000 75
0 0 1 85 188 582 10000 113745408 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 129601 15870 648 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 170000000 1 0 0 4000 0 48
0 0 1 264 357 595 5000 102176165 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 117927 9131 501 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 145000000 0 1 0 3000 0 52
0 0 1 418 452 329 10000 161087183 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 118992 11287 971 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 175000000 0 0 1 336 80000 69
0 0 1 186 293 7000 87000 100289690 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 115099 108016 257 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 175000000 0 1 0 11000 2000 54
0 0 1 585 218 509 10000 100189501 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 431620 12652 741 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 178000000 0 0 1 854 77000 79
0 0 1 91 58 60 711 88246220 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 144337 1004 309 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 175000000 1 0 0 60 0 61
0 0 1 250 208 570 23000 150167630 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 174578 26683 534 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 175000000 0 1 0 2000 0 58
0 0 1 536 0 384 1000 356454367 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 345198 2944 773 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 175000000 0 0 1 767 118000 83
0 0 1 370 4000 591 19000 362645141 0 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 106072 32921 398 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 175000000 0 0 1 13000 65000 78
0 0 1 453 4000 4000 21000 312057433 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 522371 48638 723 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 200000000 0 1 0 19000 18000 70
0 0 1 416 274 11000 26000 155111815 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 228554 72881 710 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 170000000 0 0 1 17000 53000 61
0 0 1 401 171 846 11000 241407328 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 252257 15516 634 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 180000000 0 0 1 2000 89000 70
0 0 1 521 198 884 10000 208543795 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 317542 14363 620 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 170000000 0 0 1 2000 45000 76
0 0 1 10 596 283 622 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 2138 1982 15 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 525 677 45
0 0 1 218 47 982 18000 38297305 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 116994 20965 324 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 175000000 0 0 1 1000 35000 63
0 0 1 576 94 2000 19000 259746958 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 496749 36188 742 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 170000000 0 0 1 11000 55000 78
0 0 1 226 31 213 4000 238371987 0 1 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 138661 4628 173 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 165000000 0 1 0 225 0 64
0 0 1 443 663 604 2000 93417865 1 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 0 0 0 128306 5046 497 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 190000000 0 0 1 638 37000 65
0 0 1 384 38 562 756 222487711 1 1 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 279093 2963 433 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 165000000 0 0 1 719 41000 79
0 0 1 377 66 833 975 189412677 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 272534 4451 345 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 165000000 0 0 1 931 40000 78
0 0 1 188 0 267 15000 665426 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 120798 16264 444 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 165000000 0 1 0 726 10000 66
0 0 1 286 776 535 890 102315545 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 58137 3233 520 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 165000000 0 0 1 812 67000 55
0 0 1 288 255 759 18000 217387997 0 1 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 485430 20453 492 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 165000000 0 1 0 953 33000 82
0 0 1 280 84 191 648 150350192 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 305340 1769 1676 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 200000000 0 1 0 284 0 64
0 0 1 653 571 3000 14000 333130696 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 682155 32438 1097 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 170000000 0 0 1 14000 96000 81
0 0 1 712 22000 6000 11000 187991439 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 928227 31488 2725 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 165000000 0 0 1 11000 349000 86
0 0 1 642 22000 23000 29000 292568851 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1468200 81115 2803 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 160000000 0 1 0 27000 175000 88
0 0 1 1 28 12 544 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 374 699 13 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 106 0 82
